age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salaryOver50K
20, Private,303873, 5th-6th,3, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico,0
30, Private,44064, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
60, Private,39586, Assoc-voc,0, Widowed, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States,1
32, Private,409690, 02th,8, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
66, ?,202759, Bachelors,3, Married-civ-spouse, ?, Husband, White, Male,6767,0,20, United-States,0
27, Private,95562, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, United-States,0
40, Private,205706, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0
27, Private,30300, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,1
8, Private,54440, Some-college,0, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,0
43, Private,200734, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,40, United-States,0
52, Private,80859, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,1
30, Private,59589, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,85, United-States,0
28, Private,300905, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
44, Private,85057, Masters,4, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,0
37, Self-emp-not-inc,42044, Some-college,0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,84, United-States,0
35, Private,66406, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
42, Private,202737, 9th,5, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States,0
8, Private,236069, 00th,6, Never-married, Other-service, Own-child, Black, Male,0,0,0, United-States,0
46, Self-emp-inc,206404, Masters,4, Married-civ-spouse, Sales, Husband, White, Male,0,977,60, United-States,1
54, Federal-gov,27432, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
54, Private,45409, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,672,50, United-States,0
56, Private,47202, Some-college,0, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, Germany,0
27, Private,29260, Some-college,0, Never-married, Sales, Unmarried, White, Male,0,0,50, United-States,0
26, Private,359543, Bachelors,3, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Mexico,0
40, Local-gov,227644, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
40, Private,90020, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, ?,0
32, Private,88054, Some-college,0, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
8, Private,42, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0
36, Private,86405, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,65, United-States,0
37, Private,75720, 00th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
30, Private,72865, 5th-6th,3, Never-married, Farming-fishing, Own-child, White, Male,0,0,25, Mexico,0
46, Private,35969, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
24, Private,433330, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
25, Self-emp-inc,60260, Bachelors,3, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,35, Taiwan,0
55, Private,89528, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
64, Local-gov,3324, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
30, Local-gov,8500, Bachelors,3, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
65, Private,89680, Masters,4, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States,0
46, Federal-gov,99925, Bachelors,3, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
45, Private,2308, Masters,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,5024,0,60, United-States,1
8, Private,444607, Some-college,0, Never-married, Sales, Own-child, White, Female,0,0,25, United-States,0
32, Private,76998, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
38, ?,94559, Bachelors,3, Married-civ-spouse, ?, Wife, Other, Female,7688,0,50, ?,1
34, State-gov,366098, Doctorate,6, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Germany,1
35, Private,80686, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,3037,0,40, United-States,0
26, Private,8009, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,3325,0,40, United-States,0
24, Private,53542, Some-college,0, Never-married, Sales, Other-relative, White, Male,0,0,35, United-States,0
45, Self-emp-not-inc,200364, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,5024,0,80, United-States,1
36, Private,85394, 00th,6, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,34, United-States,0
44, Private,222703, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Nicaragua,0
23, Private,83945, Some-college,0, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States,0
57, Private,60964, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,0
40, Self-emp-not-inc,375574, Some-college,0, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Mexico,1
20, Local-gov,302427, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,30, Puerto-Rico,0
32, Private,53373, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States,0
60, Private,66330, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,99999,0,40, United-States,1
38, Self-emp-inc,24665, Bachelors,3, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, United-States,0
29, Private,46709, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Female,0,0,45, United-States,0
22, Private,306593, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
20, Private,56687, Some-college,0, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,30, India,0
40, Local-gov,53489, HS-grad,9, Married-civ-spouse, Other-service, Other-relative, White, Male,3037,0,40, United-States,0
59, Private,230377, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,848,45, United-States,1
45, State-gov,27089, Masters,4, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,0
76, Local-gov,329355, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,3, United-States,0
45, Private,78309, Bachelors,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
49, Local-gov,304246, Masters,4, Separated, Prof-specialty, Unmarried, White, Female,0,0,70, United-States,0
36, Local-gov,74640, Assoc-voc,0, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,60, United-States,1
22, Private,48294, 00th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States,0
47, Private,298037, Assoc-voc,0, Divorced, Prof-specialty, Unmarried, White, Female,0,0,44, United-States,0
26, Private,98055, HS-grad,9, Married-AF-spouse, Sales, Husband, White, Male,0,0,55, United-States,0
20, Private,2766, Some-college,0, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
27, Private,78529, HS-grad,9, Never-married, Transport-moving, Own-child, White, Female,0,0,5, United-States,0
26, Private,36309, Bachelors,3, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
20, Private,275357, Assoc-voc,0, Never-married, Tech-support, Own-child, White, Female,0,0,25, United-States,0
30, Self-emp-not-inc,33007, Masters,4, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, England,0
57, Local-gov,99546, Masters,4, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
39, Private,84028, 00th,7, Divorced, Sales, Other-relative, White, Female,0,0,40, United-States,0
36, Private,337039, Assoc-acdm,2, Never-married, Tech-support, Not-in-family, Black, Male,4344,0,40, England,1
66, Private,26500, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
34, Local-gov,325792, Some-college,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
80, ?,90900, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,25, United-States,0
20, Private,9474, HS-grad,9, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States,0
40, Private,53238, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,902,32, United-States,1
49, Local-gov,320850, Assoc-acdm,2, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States,0
48, Self-emp-not-inc,8557, Some-college,0, Divorced, Sales, Not-in-family, White, Female,3325,0,60, United-States,0
9, State-gov,67207, Some-college,0, Never-married, Other-service, Not-in-family, White, Male,594,0,24, United-States,0
42, Private,95508, 00th,7, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,0
59, Private,2093, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
63, Private,20323, Some-college,0, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
26, Private,22206, HS-grad,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
40, Private,200652, 9th,5, Divorced, Other-service, Other-relative, White, Female,0,0,35, United-States,0
42, Private,73590, Some-college,0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,628,40, United-States,0
9, Private,84020, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
45, Local-gov,53023, 00th,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,25, United-States,0
47, Private,75990, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States,1
47, Private,306000, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
34, Private,34080, Assoc-voc,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England,0
49, Self-emp-not-inc,209708, Bachelors,3, Married-civ-spouse, Sales, Husband, White, Male,5024,0,40, United-States,1
36, Private,26954, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
53, Private,99085, HS-grad,9, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, United-States,1
20, ?,40052, Some-college,0, Never-married, ?, Not-in-family, White, Male,0,2000,45, United-States,0
39, Private,20074, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
52, Self-emp-not-inc,77336, Assoc-voc,0, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
8, Private,60980, Some-college,0, Never-married, Sales, Own-child, White, Female,2076,0,35, United-States,0
59, Private,77884, Assoc-voc,0, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States,0
50, Private,65408, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
30, Private,73279, Bachelors,3, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,1
52, ?,308350, Some-college,0, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States,1
40, Self-emp-not-inc,57686, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
45, Private,277434, Assoc-acdm,2, Widowed, Tech-support, Unmarried, White, Male,0,0,40, United-States,1
54, Local-gov,84620, Masters,4, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
22, Private,34443, HS-grad,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,25, United-States,0
50, Private,268553, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, United-States,1
20, ?,40356, Assoc-acdm,2, Never-married, ?, Not-in-family, White, Female,0,0,32, United-States,0
43, Private,459342, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
48, Local-gov,48549, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
24, Private,254293, Bachelors,3, Never-married, Exec-managerial, Not-in-family, White, Male,2074,0,45, United-States,0
54, Private,4500, Some-college,0, Married-civ-spouse, Sales, Husband, White, Male,5024,0,40, United-States,1
26, Private,238367, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
53, Private,80439, Bachelors,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
50, Self-emp-inc,29, Doctorate,6, Married-civ-spouse, Prof-specialty, Husband, White, Male,5024,0,40, United-States,1
54, Private,205990, Masters,4, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,887,44, United-States,1
32, State-gov,567, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,49, United-States,1
46, Private,309063, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,0
60, ?,60055, Bachelors,3, Married-civ-spouse, ?, Husband, White, Male,0,0,2, United-States,0
52, Local-gov,378045, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,0
44, Private,77083, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
56, Self-emp-inc,9890, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,672,40, United-States,0
57, Private,27779, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
35, Private,299353, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
30, Private,63860, Assoc-acdm,2, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States,0
29, Private,2403, Some-college,0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States,0
49, Private,83600, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,66, United-States,1
28, Private,452808, 00th,6, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
30, Private,76870, Some-college,0, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
45, Private,650, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,980,40, United-States,0
7, Private,266034, 00th,6, Never-married, Other-service, Own-child, White, Male,0,0,2, United-States,0
54, Local-gov,96307, 00th,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
30, Private,87890, Some-college,0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
54, Private,82304, Doctorate,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,977,50, United-States,1
55, ?,36809, Bachelors,3, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,0
26, Private,80666, Assoc-acdm,2, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, ?,0
37, Private,79670, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,0
34, Private,27494, HS-grad,9, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, United-States,1
38, Private,338320, Bachelors,3, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Canada,0
50, Private,99688, Some-college,0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
40, Private,96635, HS-grad,9, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States,0
24, Private,65064, Some-college,0, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
56, Self-emp-inc,9856, Bachelors,3, Married-civ-spouse, Exec-managerial, Husband, White, Male,5024,0,50, United-States,1
33, Private,82393, HS-grad,9, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,0
